bin.71	{'GC': 0.4879995538608464, 'GC std': 0.03081980407814989, 'Genome size': 573812, '# ambiguous bases': 0, '# scaffolds': 149, '# contigs': 149, 'Longest scaffold': 9845, 'Longest contig': 9845, 'N50 (scaffolds)': 3837, 'N50 (contigs)': 3837, 'Mean scaffold length': 3851.087248322148, 'Mean contig length': 3851.087248322148, 'Coding density': 0.8185102437732219, 'Translation table': 4, '# predicted genes': 780}
bin.73	{'GC': 0.668593009682071, 'GC std': 0.026874547488028856, 'Genome size': 364075, '# ambiguous bases': 0, '# scaffolds': 65, '# contigs': 65, 'Longest scaffold': 16249, 'Longest contig': 16249, 'N50 (scaffolds)': 5927, 'N50 (contigs)': 5927, 'Mean scaffold length': 5601.153846153846, 'Mean contig length': 5601.153846153846, 'Coding density': 0.8600920140081028, 'Translation table': 11, '# predicted genes': 424}
bin.47	{'GC': 0.533358540150904, 'GC std': 0.02097557500818324, 'Genome size': 5342470, '# ambiguous bases': 0, '# scaffolds': 646, '# contigs': 646, 'Longest scaffold': 48992, 'Longest contig': 48992, 'N50 (scaffolds)': 10625, 'N50 (contigs)': 10625, 'Mean scaffold length': 8270.077399380805, 'Mean contig length': 8270.077399380805, 'Coding density': 0.8837563898346645, 'Translation table': 11, '# predicted genes': 4955}
bin.40	{'GC': 0.4585975920212837, 'GC std': 0.014853381513140725, 'Genome size': 3678687, '# ambiguous bases': 0, '# scaffolds': 1025, '# contigs': 1025, 'Longest scaffold': 14056, 'Longest contig': 14056, 'N50 (scaffolds)': 3487, 'N50 (contigs)': 3487, 'Mean scaffold length': 3588.9629268292683, 'Mean contig length': 3588.9629268292683, 'Coding density': 0.5541841423312176, 'Translation table': 11, '# predicted genes': 8819}
bin.69	{'GC': 0.5923823109843082, 'GC std': 0.02758410007205243, 'Genome size': 665950, '# ambiguous bases': 0, '# scaffolds': 201, '# contigs': 201, 'Longest scaffold': 7753, 'Longest contig': 7753, 'N50 (scaffolds)': 3196, 'N50 (contigs)': 3196, 'Mean scaffold length': 3313.18407960199, 'Mean contig length': 3313.18407960199, 'Coding density': 0.8772130039792777, 'Translation table': 11, '# predicted genes': 731}
bin.62	{'GC': 0.6855674382586795, 'GC std': 0.02253579015187394, 'Genome size': 2722164, '# ambiguous bases': 0, '# scaffolds': 568, '# contigs': 568, 'Longest scaffold': 27426, 'Longest contig': 27426, 'N50 (scaffolds)': 5095, 'N50 (contigs)': 5095, 'Mean scaffold length': 4792.542253521126, 'Mean contig length': 4792.542253521126, 'Coding density': 0.8730943469974624, 'Translation table': 11, '# predicted genes': 2974}
bin.61	{'GC': 0.7000569151963574, 'GC std': 0.01958000631941814, 'Genome size': 3046638, '# ambiguous bases': 0, '# scaffolds': 511, '# contigs': 511, 'Longest scaffold': 39011, 'Longest contig': 39011, 'N50 (scaffolds)': 6874, 'N50 (contigs)': 6874, 'Mean scaffold length': 5962.109589041096, 'Mean contig length': 5962.109589041096, 'Coding density': 0.8757364675422548, 'Translation table': 11, '# predicted genes': 3323}
bin.70	{'GC': 0.7110953086442724, 'GC std': 0.025958298646111617, 'Genome size': 1719844, '# ambiguous bases': 0, '# scaffolds': 158, '# contigs': 158, 'Longest scaffold': 46479, 'Longest contig': 46479, 'N50 (scaffolds)': 14389, 'N50 (contigs)': 14389, 'Mean scaffold length': 10885.088607594937, 'Mean contig length': 10885.088607594937, 'Coding density': 0.8819189414853905, 'Translation table': 11, '# predicted genes': 1869}
bin.72	{'GC': 0.43919009105819806, 'GC std': 0.018525486937699516, 'Genome size': 884050, '# ambiguous bases': 0, '# scaffolds': 265, '# contigs': 265, 'Longest scaffold': 7763, 'Longest contig': 7763, 'N50 (scaffolds)': 3285, 'N50 (contigs)': 3285, 'Mean scaffold length': 3336.0377358490564, 'Mean contig length': 3336.0377358490564, 'Coding density': 0.4730501668457666, 'Translation table': 11, '# predicted genes': 1643}
bin.4	{'GC': 0.6999344510070601, 'GC std': 0.026799835262554878, 'Genome size': 6335719, '# ambiguous bases': 0, '# scaffolds': 856, '# contigs': 856, 'Longest scaffold': 74465, 'Longest contig': 74465, 'N50 (scaffolds)': 10060, 'N50 (contigs)': 10060, 'Mean scaffold length': 7401.540887850468, 'Mean contig length': 7401.540887850468, 'Coding density': 0.918531582603332, 'Translation table': 11, '# predicted genes': 6375}
bin.60	{'GC': 0.7571334076043034, 'GC std': 0.018289933401218733, 'Genome size': 3844481, '# ambiguous bases': 0, '# scaffolds': 289, '# contigs': 289, 'Longest scaffold': 67126, 'Longest contig': 67126, 'N50 (scaffolds)': 19756, 'N50 (contigs)': 19756, 'Mean scaffold length': 13302.702422145328, 'Mean contig length': 13302.702422145328, 'Coding density': 0.9231472336578072, 'Translation table': 11, '# predicted genes': 3757}
bin.67	{'GC': 0.7398548336484438, 'GC std': 0.02173914219530013, 'Genome size': 3170845, '# ambiguous bases': 0, '# scaffolds': 354, '# contigs': 354, 'Longest scaffold': 54574, 'Longest contig': 54574, 'N50 (scaffolds)': 12866, 'N50 (contigs)': 12866, 'Mean scaffold length': 8957.189265536723, 'Mean contig length': 8957.189265536723, 'Coding density': 0.9126664974163039, 'Translation table': 11, '# predicted genes': 3362}
bin.85	{'GC': 0.4138355751679161, 'GC std': 0.016539799195552256, 'Genome size': 338562, '# ambiguous bases': 0, '# scaffolds': 51, '# contigs': 51, 'Longest scaffold': 18191, 'Longest contig': 18191, 'N50 (scaffolds)': 9108, 'N50 (contigs)': 9108, 'Mean scaffold length': 6638.470588235294, 'Mean contig length': 6638.470588235294, 'Coding density': 0.8226351451137458, 'Translation table': 4, '# predicted genes': 455}
bin.79	{'GC': 0.6907305991397589, 'GC std': 0.02142877719280106, 'Genome size': 1650700, '# ambiguous bases': 0, '# scaffolds': 416, '# contigs': 416, 'Longest scaffold': 15686, 'Longest contig': 15686, 'N50 (scaffolds)': 3796, 'N50 (contigs)': 3796, 'Mean scaffold length': 3968.028846153846, 'Mean contig length': 3968.028846153846, 'Coding density': 0.8733519113103532, 'Translation table': 11, '# predicted genes': 1801}
bin.83	{'GC': 0.3812625267098441, 'GC std': 0.017335817284117993, 'Genome size': 603710, '# ambiguous bases': 0, '# scaffolds': 128, '# contigs': 128, 'Longest scaffold': 11868, 'Longest contig': 11868, 'N50 (scaffolds)': 4868, 'N50 (contigs)': 4868, 'Mean scaffold length': 4716.484375, 'Mean contig length': 4716.484375, 'Coding density': 0.5870682943797518, 'Translation table': 11, '# predicted genes': 1329}
bin.75	{'GC': 0.523675039853403, 'GC std': 0.052843003629068616, 'Genome size': 1510536, '# ambiguous bases': 0, '# scaffolds': 513, '# contigs': 513, 'Longest scaffold': 5622, 'Longest contig': 5622, 'N50 (scaffolds)': 2874, 'N50 (contigs)': 2874, 'Mean scaffold length': 2944.5146198830407, 'Mean contig length': 2944.5146198830407, 'Coding density': 0.44445481603881004, 'Translation table': 11, '# predicted genes': 2620}
bin.66	{'GC': 0.6886724449596027, 'GC std': 0.0238758012934711, 'Genome size': 3500111, '# ambiguous bases': 0, '# scaffolds': 631, '# contigs': 631, 'Longest scaffold': 23348, 'Longest contig': 23348, 'N50 (scaffolds)': 6131, 'N50 (contigs)': 6131, 'Mean scaffold length': 5546.927099841521, 'Mean contig length': 5546.927099841521, 'Coding density': 0.9323841443885637, 'Translation table': 11, '# predicted genes': 3812}
bin.64	{'GC': 0.5971242363331677, 'GC std': 0.019677480225983958, 'Genome size': 5456568, '# ambiguous bases': 0, '# scaffolds': 269, '# contigs': 269, 'Longest scaffold': 123981, 'Longest contig': 123981, 'N50 (scaffolds)': 31162, 'N50 (contigs)': 31162, 'Mean scaffold length': 20284.63940520446, 'Mean contig length': 20284.63940520446, 'Coding density': 0.8932869525313347, 'Translation table': 11, '# predicted genes': 4839}
bin.81	{'GC': 0.720807442599005, 'GC std': 0.023509148754401753, 'Genome size': 1808723, '# ambiguous bases': 0, '# scaffolds': 488, '# contigs': 488, 'Longest scaffold': 15829, 'Longest contig': 15829, 'N50 (scaffolds)': 3581, 'N50 (contigs)': 3581, 'Mean scaffold length': 3706.3995901639346, 'Mean contig length': 3706.3995901639346, 'Coding density': 0.8644734434183675, 'Translation table': 11, '# predicted genes': 2128}
bin.88	{'GC': 0.5742056312349433, 'GC std': 0.04054188895528836, 'Genome size': 503513, '# ambiguous bases': 0, '# scaffolds': 157, '# contigs': 157, 'Longest scaffold': 8000, 'Longest contig': 8000, 'N50 (scaffolds)': 3087, 'N50 (contigs)': 3087, 'Mean scaffold length': 3207.0891719745223, 'Mean contig length': 3207.0891719745223, 'Coding density': 0.7580976062187074, 'Translation table': 4, '# predicted genes': 1133}
bin.86	{'GC': 0.7737005213642851, 'GC std': 0.019107510630334258, 'Genome size': 1716650, '# ambiguous bases': 0, '# scaffolds': 415, '# contigs': 415, 'Longest scaffold': 15755, 'Longest contig': 15755, 'N50 (scaffolds)': 4191, 'N50 (contigs)': 4191, 'Mean scaffold length': 4136.506024096386, 'Mean contig length': 4136.506024096386, 'Coding density': 0.9131407101039816, 'Translation table': 11, '# predicted genes': 1850}
bin.92	{'GC': 0.28387163819262584, 'GC std': 0.018199801166058845, 'Genome size': 240570, '# ambiguous bases': 0, '# scaffolds': 46, '# contigs': 46, 'Longest scaffold': 29446, 'Longest contig': 29446, 'N50 (scaffolds)': 5300, 'N50 (contigs)': 5300, 'Mean scaffold length': 5229.782608695652, 'Mean contig length': 5229.782608695652, 'Coding density': 0.3986490418589184, 'Translation table': 11, '# predicted genes': 306}
bin.76	{'GC': 0.6095818733184464, 'GC std': 0.03501530558125486, 'Genome size': 2841866, '# ambiguous bases': 0, '# scaffolds': 718, '# contigs': 718, 'Longest scaffold': 20607, 'Longest contig': 20607, 'N50 (scaffolds)': 3901, 'N50 (contigs)': 3901, 'Mean scaffold length': 3958.0306406685236, 'Mean contig length': 3958.0306406685236, 'Coding density': 0.8655978149567924, 'Translation table': 11, '# predicted genes': 3070}
bin.84	{'GC': 0.5998209346633696, 'GC std': 0.027611944356683307, 'Genome size': 2565544, '# ambiguous bases': 0, '# scaffolds': 664, '# contigs': 664, 'Longest scaffold': 12470, 'Longest contig': 12470, 'N50 (scaffolds)': 3812, 'N50 (contigs)': 3812, 'Mean scaffold length': 3863.7710843373493, 'Mean contig length': 3863.7710843373493, 'Coding density': 0.8843064083095047, 'Translation table': 11, '# predicted genes': 2722}
bin.77	{'GC': 0.687919627510534, 'GC std': 0.022650175825563078, 'Genome size': 4632829, '# ambiguous bases': 0, '# scaffolds': 138, '# contigs': 138, 'Longest scaffold': 183705, 'Longest contig': 183705, 'N50 (scaffolds)': 53431, 'N50 (contigs)': 53431, 'Mean scaffold length': 33571.22463768116, 'Mean contig length': 33571.22463768116, 'Coding density': 0.8981794924872039, 'Translation table': 11, '# predicted genes': 4137}
bin.8	{'GC': 0.7160825907295018, 'GC std': 0.01711850043316014, 'Genome size': 4182019, '# ambiguous bases': 0, '# scaffolds': 446, '# contigs': 446, 'Longest scaffold': 57751, 'Longest contig': 57751, 'N50 (scaffolds)': 13066, 'N50 (contigs)': 13066, 'Mean scaffold length': 9376.724215246637, 'Mean contig length': 9376.724215246637, 'Coding density': 0.8784637276875117, 'Translation table': 11, '# predicted genes': 4312}
bin.89	{'GC': 0.39313017770177466, 'GC std': 0.018313189577054502, 'Genome size': 1360763, '# ambiguous bases': 0, '# scaffolds': 323, '# contigs': 323, 'Longest scaffold': 11948, 'Longest contig': 11948, 'N50 (scaffolds)': 4238, 'N50 (contigs)': 4238, 'Mean scaffold length': 4212.888544891641, 'Mean contig length': 4212.888544891641, 'Coding density': 0.8668959987889148, 'Translation table': 11, '# predicted genes': 1379}
bin.78	{'GC': 0.614031819183239, 'GC std': 0.02878196973370653, 'Genome size': 3440566, '# ambiguous bases': 0, '# scaffolds': 787, '# contigs': 787, 'Longest scaffold': 15894, 'Longest contig': 15894, 'N50 (scaffolds)': 4420, 'N50 (contigs)': 4420, 'Mean scaffold length': 4371.748411689962, 'Mean contig length': 4371.748411689962, 'Coding density': 0.8795404593314007, 'Translation table': 11, '# predicted genes': 3415}
bin.96	{'GC': 0.4628062327886458, 'GC std': 0.030904362576650864, 'Genome size': 405982, '# ambiguous bases': 0, '# scaffolds': 125, '# contigs': 125, 'Longest scaffold': 6984, 'Longest contig': 6984, 'N50 (scaffolds)': 3070, 'N50 (contigs)': 3070, 'Mean scaffold length': 3247.856, 'Mean contig length': 3247.856, 'Coding density': 0.17838229281101134, 'Translation table': 11, '# predicted genes': 486}
bin.95	{'GC': 0.5995959937841064, 'GC std': 0.09690159457070133, 'Genome size': 1489086, '# ambiguous bases': 0, '# scaffolds': 333, '# contigs': 333, 'Longest scaffold': 58630, 'Longest contig': 58630, 'N50 (scaffolds)': 4295, 'N50 (contigs)': 4295, 'Mean scaffold length': 4471.72972972973, 'Mean contig length': 4471.72972972973, 'Coding density': 0.8259778145788759, 'Translation table': 11, '# predicted genes': 1781}
bin.97	{'GC': 0.5162225415331088, 'GC std': 0.025357998582785143, 'Genome size': 1040435, '# ambiguous bases': 0, '# scaffolds': 329, '# contigs': 329, 'Longest scaffold': 6717, 'Longest contig': 6717, 'N50 (scaffolds)': 3106, 'N50 (contigs)': 3106, 'Mean scaffold length': 3162.41641337386, 'Mean contig length': 3162.41641337386, 'Coding density': 0.5890391999500209, 'Translation table': 11, '# predicted genes': 2030}
bin.90	{'GC': 0.689389906947673, 'GC std': 0.02063988327194297, 'Genome size': 2932651, '# ambiguous bases': 0, '# scaffolds': 617, '# contigs': 617, 'Longest scaffold': 21008, 'Longest contig': 21008, 'N50 (scaffolds)': 4984, 'N50 (contigs)': 4984, 'Mean scaffold length': 4753.0810372771475, 'Mean contig length': 4753.0810372771475, 'Coding density': 0.8641304403422023, 'Translation table': 11, '# predicted genes': 3234}
bin.93	{'GC': 0.613171310318711, 'GC std': 0.03131714151795832, 'Genome size': 2915306, '# ambiguous bases': 0, '# scaffolds': 551, '# contigs': 551, 'Longest scaffold': 37581, 'Longest contig': 37581, 'N50 (scaffolds)': 5650, 'N50 (contigs)': 5650, 'Mean scaffold length': 5290.936479128856, 'Mean contig length': 5290.936479128856, 'Coding density': 0.8680495289345269, 'Translation table': 11, '# predicted genes': 2881}
bin.99	{'GC': 0.7143202194830597, 'GC std': 0.015415468561190308, 'Genome size': 1904475, '# ambiguous bases': 0, '# scaffolds': 426, '# contigs': 426, 'Longest scaffold': 23048, 'Longest contig': 23048, 'N50 (scaffolds)': 4503, 'N50 (contigs)': 4503, 'Mean scaffold length': 4470.598591549296, 'Mean contig length': 4470.598591549296, 'Coding density': 0.9371364811824782, 'Translation table': 11, '# predicted genes': 2194}
bin.94	{'GC': 0.6952913757764975, 'GC std': 0.03070160726791533, 'Genome size': 3075187, '# ambiguous bases': 0, '# scaffolds': 583, '# contigs': 583, 'Longest scaffold': 26254, 'Longest contig': 26254, 'N50 (scaffolds)': 5747, 'N50 (contigs)': 5747, 'Mean scaffold length': 5274.763293310463, 'Mean contig length': 5274.763293310463, 'Coding density': 0.9143047235826635, 'Translation table': 11, '# predicted genes': 3216}
bin.29	{'GC': 0.6613062051585539, 'GC std': 0.038750534790995085, 'Genome size': 14048666, '# ambiguous bases': 0, '# scaffolds': 3382, '# contigs': 3382, 'Longest scaffold': 50143, 'Longest contig': 50143, 'N50 (scaffolds)': 4004, 'N50 (contigs)': 4004, 'Mean scaffold length': 4153.952099349497, 'Mean contig length': 4153.952099349497, 'Coding density': 0.8755128778775152, 'Translation table': 11, '# predicted genes': 15477}
bin.87	{'GC': 0.684727777179195, 'GC std': 0.029487413922917916, 'Genome size': 4612747, '# ambiguous bases': 0, '# scaffolds': 860, '# contigs': 860, 'Longest scaffold': 36193, 'Longest contig': 36193, 'N50 (scaffolds)': 5979, 'N50 (contigs)': 5979, 'Mean scaffold length': 5363.659302325582, 'Mean contig length': 5363.659302325582, 'Coding density': 0.8527775314796151, 'Translation table': 11, '# predicted genes': 5124}
bin.9	{'GC': 0.6241025462236632, 'GC std': 0.026080643944013795, 'Genome size': 5162940, '# ambiguous bases': 0, '# scaffolds': 573, '# contigs': 573, 'Longest scaffold': 69103, 'Longest contig': 69103, 'N50 (scaffolds)': 11946, 'N50 (contigs)': 11946, 'Mean scaffold length': 9010.366492146597, 'Mean contig length': 9010.366492146597, 'Coding density': 0.8767454202450542, 'Translation table': 11, '# predicted genes': 4634}
bin.80	{'GC': 0.7356876904380295, 'GC std': 0.022123827370982927, 'Genome size': 5677700, '# ambiguous bases': 0, '# scaffolds': 1413, '# contigs': 1413, 'Longest scaffold': 63533, 'Longest contig': 63533, 'N50 (scaffolds)': 3913, 'N50 (contigs)': 3913, 'Mean scaffold length': 4018.1882519462138, 'Mean contig length': 4018.1882519462138, 'Coding density': 0.9192565651584268, 'Translation table': 11, '# predicted genes': 6667}
bin.82	{'GC': 0.5470704342739778, 'GC std': 0.030268454850432117, 'Genome size': 7158177, '# ambiguous bases': 0, '# scaffolds': 1682, '# contigs': 1682, 'Longest scaffold': 17079, 'Longest contig': 17079, 'N50 (scaffolds)': 4464, 'N50 (contigs)': 4464, 'Mean scaffold length': 4255.753269916766, 'Mean contig length': 4255.753269916766, 'Coding density': 0.6189462764052914, 'Translation table': 11, '# predicted genes': 12033}
bin.5	{'GC': 0.6734151457880502, 'GC std': 0.01448217154714881, 'Genome size': 17979903, '# ambiguous bases': 0, '# scaffolds': 4052, '# contigs': 4052, 'Longest scaffold': 28620, 'Longest contig': 28620, 'N50 (scaffolds)': 4530, 'N50 (contigs)': 4530, 'Mean scaffold length': 4437.290967423494, 'Mean contig length': 4437.290967423494, 'Coding density': 0.8368235913174837, 'Translation table': 4, '# predicted genes': 17289}
bin.74	{'GC': 0.6924895487246024, 'GC std': 0.030208360747263463, 'Genome size': 12061925, '# ambiguous bases': 0, '# scaffolds': 2887, '# contigs': 2887, 'Longest scaffold': 33566, 'Longest contig': 33566, 'N50 (scaffolds)': 4084, 'N50 (contigs)': 4084, 'Mean scaffold length': 4178.013508832698, 'Mean contig length': 4178.013508832698, 'Coding density': 0.8548792170403978, 'Translation table': 11, '# predicted genes': 13790}
bin.7	{'GC': 0.6749649820625417, 'GC std': 0.02139979118824781, 'Genome size': 14381915, '# ambiguous bases': 0, '# scaffolds': 2741, '# contigs': 2741, 'Longest scaffold': 32418, 'Longest contig': 32418, 'N50 (scaffolds)': 5746, 'N50 (contigs)': 5746, 'Mean scaffold length': 5246.959139000365, 'Mean contig length': 5246.959139000365, 'Coding density': 0.8523928141697402, 'Translation table': 4, '# predicted genes': 14553}
bin.98	{'GC': 0.5320972384779601, 'GC std': 0.011359466766951843, 'Genome size': 10659484, '# ambiguous bases': 0, '# scaffolds': 2328, '# contigs': 2328, 'Longest scaffold': 26635, 'Longest contig': 26635, 'N50 (scaffolds)': 4784, 'N50 (contigs)': 4784, 'Mean scaffold length': 4578.816151202749, 'Mean contig length': 4578.816151202749, 'Coding density': 0.8633251853466828, 'Translation table': 4, '# predicted genes': 16362}
bin.56	{'GC': 0.5221358928222959, 'GC std': 0.02345590478125952, 'Genome size': 49840366, '# ambiguous bases': 0, '# scaffolds': 9399, '# contigs': 9399, 'Longest scaffold': 38339, 'Longest contig': 38339, 'N50 (scaffolds)': 5912, 'N50 (contigs)': 5912, 'Mean scaffold length': 5302.73071603362, 'Mean contig length': 5302.73071603362, 'Coding density': 0.8383462513096313, 'Translation table': 4, '# predicted genes': 72393}
bin.91	{'GC': 0.47397638325713787, 'GC std': 0.053293598637889385, 'Genome size': 303752725, '# ambiguous bases': 0, '# scaffolds': 63680, '# contigs': 63680, 'Longest scaffold': 47671, 'Longest contig': 47671, 'N50 (scaffolds)': 4898, 'N50 (contigs)': 4898, 'Mean scaffold length': 4769.98625942211, 'Mean contig length': 4769.98625942211, 'Coding density': 0.5192391047685251, 'Translation table': 11, '# predicted genes': 543941}
bin.6	{'GC': 0.43065414292375037, 'GC std': 0.03785009671127966, 'Genome size': 391742631, '# ambiguous bases': 0, '# scaffolds': 94790, '# contigs': 94790, 'Longest scaffold': 56741, 'Longest contig': 56741, 'N50 (scaffolds)': 4105, 'N50 (contigs)': 4105, 'Mean scaffold length': 4132.7421774448785, 'Mean contig length': 4132.7421774448785, 'Coding density': 0.43956171060688054, 'Translation table': 11, '# predicted genes': 603365}
